artistID,artist_name,listener_count,total_listens,average_listens_per_listener,tag_assignment_count,top_tags,vibe_summary,popularity_tier,lastfm_url
3020,Earl Hines,1,13,13.0,0,,eclectic,niche in sample,http://www.last.fm/music/Earl+Hines
3021,Charlie Barnet,1,13,13.0,4,big band swing; chillout; instrumental; jazz,groove-led; chill; cinematic,niche in sample,http://www.last.fm/music/Charlie+Barnet
3022,Clarence Ashley,1,13,13.0,3,americana; folk; traditional,story-driven,niche in sample,http://www.last.fm/music/Clarence+Ashley
3023,Buell Kazee,1,13,13.0,2,americana; folk,story-driven,niche in sample,http://www.last.fm/music/Buell+Kazee
3024,T-Bone Walker,5,1048,209.6,4,barrelhouse covers; blues; classic blues; delta blues,upbeat; groove-led,niche in sample,http://www.last.fm/music/T-Bone+Walker
3025,Ritual,1,6756,6756.0,0,,eclectic,niche in sample,http://www.last.fm/music/Ritual
3026,The Whitest Boy Alive,9,4879,542.1,24,indie pop; electronica; indie; aana; amazing; atmospheric; awesome; descoperiri; downtempo; electro,upbeat; chill; indie/alternative,niche in sample,http://www.last.fm/music/The+Whitest+Boy+Alive
3027,Evergreen Terrace,5,4345,869.0,26,hardcore; metalcore; metal; american; emocore; male vocalists; melodic hardcore; not emo; post-hardcore; punk,high-energy; vocal-forward,niche in sample,http://www.last.fm/music/Evergreen+Terrace
3028,Converge,19,13892,731.2,20,mathcore; metalcore; hardcore; metal; chaotic hardcore; noisecore; postcore,high-energy,specialist favorite in sample,http://www.last.fm/music/Converge
3029,The Ghost Inside,4,3317,829.3,13,metalcore; hardcore; <3; melodic hardcore; metal; seen live,high-energy,niche in sample,http://www.last.fm/music/The+Ghost+Inside
3030,Bombay Bicycle Club,16,5926,370.4,26,indie; indie rock; british; indie pop; alternative; 00s; folk; indie luv; rock; so fucking good,high-energy; upbeat; story-driven; indie/alternative,niche in sample,http://www.last.fm/music/Bombay+Bicycle+Club
3031,The Ghost of a Thousand,2,1262,631.0,4,england; hardcore; skream out loud; uk,high-energy,niche in sample,http://www.last.fm/music/The+Ghost+of+a+Thousand
3032,Comeback Kid,11,6713,610.3,19,hardcore; melodic hardcore; 00s; awesomecore; canada; canadian; epic; hardcore punk; punk; seen live,high-energy,niche in sample,http://www.last.fm/music/Comeback+Kid
3033,The Scene Aesthetic,5,1213,242.6,19,acoustic; indie; alternative; bands that start with the; chillout; emo; female vocalists; fucking awesome; just chillin; love songs,story-driven; chill; indie/alternative; vocal-forward,niche in sample,http://www.last.fm/music/The+Scene+Aesthetic
3034,K.I.Z.,4,5034,1258.5,3,electronic; german; rap,upbeat; beat-focused,niche in sample,http://www.last.fm/music/K.I.Z.
3035,Huss und Hodn,1,419,419.0,0,,eclectic,niche in sample,http://www.last.fm/music/Huss+und+Hodn
3036,Frittenbude,2,1095,547.5,0,,eclectic,niche in sample,http://www.last.fm/music/Frittenbude
3037,Raised Fist,1,392,392.0,3,hardcore; punk; rock hard,high-energy,niche in sample,http://www.last.fm/music/Raised+Fist
3038,Northcape,1,365,365.0,4,chillout; electronica; idm; my indie friends,upbeat; chill; indie/alternative,niche in sample,http://www.last.fm/music/Northcape
3039,Die Orsons,2,629,314.5,0,,eclectic,niche in sample,http://www.last.fm/music/Die+Orsons
3040,La Dispute,7,3655,522.1,6,experimental; post-hardcore; indie; screamo,high-energy; indie/alternative,niche in sample,http://www.last.fm/music/La+Dispute
3041,Polar Bear Club,5,1649,329.8,3,melodic hardcore; post-hardcore; punk,high-energy,niche in sample,http://www.last.fm/music/Polar+Bear+Club
3042,This Is Hell,1,323,323.0,2,hardcore,high-energy,niche in sample,http://www.last.fm/music/This+Is+Hell
3043,Have Heart,9,3697,410.8,12,hardcore; straight edge; epic; fsu; hardcore punk,high-energy,niche in sample,http://www.last.fm/music/Have+Heart
3044,The Answering Machine,1,321,321.0,0,,eclectic,niche in sample,http://www.last.fm/music/The+Answering+Machine
3045,Бачинский и Стиллавин,2,973,486.5,1,humour,eclectic,niche in sample,http://www.last.fm/music/%D0%91%D0%B0%D1%87%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9+%D0%B8+%D0%A1%D1%82%D0%B8%D0%BB%D0%BB%D0%B0%D0%B2%D0%B8%D0%BD
3046,Zемфира,21,21772,1036.8,14,female vocalists; russian rock; female vocalist; love; alternative; eastern europe rock; rock; russian,high-energy; indie/alternative; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Z%D0%B5%D0%BC%D1%84%D0%B8%D1%80%D0%B0
3047,Би-2,9,1426,158.4,8,bobruisk; eastern europe rock; leva; post-punk; rock; russia; russian; shura,high-energy,niche in sample,http://www.last.fm/music/%D0%91%D0%B8-2
3048,"Misao Senbongi, Shusaku Uchiyama",1,143,143.0,0,,eclectic,niche in sample,http://www.last.fm/music/Misao+Senbongi%2C+Shusaku+Uchiyama
3049,Смысловые Галлюцинации,4,564,141.0,4,rock; pop rock; russian rock,high-energy; upbeat,niche in sample,http://www.last.fm/music/%D0%A1%D0%BC%D1%8B%D1%81%D0%BB%D0%BE%D0%B2%D1%8B%D0%B5+%D0%93%D0%B0%D0%BB%D0%BB%D1%8E%D1%86%D0%B8%D0%BD%D0%B0%D1%86%D0%B8%D0%B8
3050,Biohazard,2,272,136.0,13,hardcore; crossover; alternative; hc; metal; punk rock; rapcore; seen live,high-energy; indie/alternative; beat-focused,niche in sample,http://www.last.fm/music/Biohazard
3051,Submersed,5,651,130.2,7,00s; alternative; american; favorite; hard rock; nu metal; rock,high-energy; indie/alternative,niche in sample,http://www.last.fm/music/Submersed
3052,Сектор Газа,1,118,118.0,0,,eclectic,niche in sample,http://www.last.fm/music/%D0%A1%D0%B5%D0%BA%D1%82%D0%BE%D1%80+%D0%93%D0%B0%D0%B7%D0%B0
3053,Кино,12,6357,529.8,16,post-punk; new wave; rock; russian rock; alternative; classic russian rock; russia; russian,high-energy; indie/alternative,niche in sample,http://www.last.fm/music/%D0%9A%D0%B8%D0%BD%D0%BE
3054,Виктор Цой,2,138,69.0,0,,eclectic,niche in sample,http://www.last.fm/music/%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80+%D0%A6%D0%BE%D0%B9
3055,Сергей Шнуров,1,87,87.0,1,ska,eclectic,niche in sample,http://www.last.fm/music/%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9+%D0%A8%D0%BD%D1%83%D1%80%D0%BE%D0%B2
3056,Ночные Снайперы,5,1868,373.6,1,rock,high-energy,niche in sample,http://www.last.fm/music/%D0%9D%D0%BE%D1%87%D0%BD%D1%8B%D0%B5+%D0%A1%D0%BD%D0%B0%D0%B9%D0%BF%D0%B5%D1%80%D1%8B
3057,Regina Spektor,92,65641,713.5,160,female vocalists; indie; piano; alternative; singer-songwriter; folk; american; anti-folk; beautiful; chillout,story-driven; chill; indie/alternative; vocal-forward,well represented in sample,http://www.last.fm/music/Regina+Spektor
3058,The Puppini Sisters,5,1243,248.6,6,christmas blend; jazz; natal; retro swing; swing; swing revival,groove-led,niche in sample,http://www.last.fm/music/The+Puppini+Sisters
3059,Los Shakers,1,529,529.0,0,,eclectic,niche in sample,http://www.last.fm/music/Los+Shakers
3060,Sin Bandera,6,1311,218.5,8,spanish; ballad; chill zone; latin pop; male; pop; sin bandera,upbeat; chill,niche in sample,http://www.last.fm/music/Sin+Bandera
3061,Leonel García,1,255,255.0,0,,eclectic,niche in sample,http://www.last.fm/music/Leonel+Garc%C3%ADa
3062,Emmanuel,2,464,232.0,6,electronic; latino; new wave; pop; romantica; spanish,upbeat,niche in sample,http://www.last.fm/music/Emmanuel
3063,Luis Miguel,13,5468,420.6,33,latin; ballad; latin pop; pop; spanish; <3; 1987; 1988; 1990; 1991,upbeat,niche in sample,http://www.last.fm/music/Luis+Miguel
3064,Leon Polar,1,161,161.0,0,,eclectic,niche in sample,http://www.last.fm/music/Leon+Polar
3065,Ringo Starr,8,1705,213.1,43,classic rock; rock; 70s; british; covers; 1970's; 1970s; 1990's; 1990s; 2000s,high-energy,niche in sample,http://www.last.fm/music/Ringo+Starr
3066,Santo & Johnny,1,131,131.0,1,instrumental,cinematic,niche in sample,http://www.last.fm/music/Santo%2B%2526%2BJohnny
3067,Bonnie Tyler,7,3310,472.9,56,80s; pop; rock; classic rock; female vocalists; 70s; new wave; soundtrack; 1983; 90s,high-energy; upbeat; cinematic; vocal-forward,niche in sample,http://www.last.fm/music/Bonnie+Tyler
3068,St. Vincent,3,386,128.7,19,female vocalists; indie; indie pop; singer-songwriter; 00s; best song ever; experimental; folk; indie rock; seen live,high-energy; upbeat; story-driven; indie/alternative; vocal-forward,niche in sample,http://www.last.fm/music/St.+Vincent
3069,El Cuarteto de Nos,2,223,111.5,7,rock; caaamiiiliiitaaa; good old times; oh so catchy; punk rock; riot boii,high-energy,niche in sample,http://www.last.fm/music/El+Cuarteto+de+Nos
3070,Carpenters,8,1803,225.4,67,70s; female vocalists; pop; oldies; christmas; easy listening; classic rock; folk; mellow; rock,high-energy; upbeat; story-driven; vocal-forward,niche in sample,http://www.last.fm/music/Carpenters
3071,Paul McCartney & Wings,15,4700,313.3,26,classic rock; 70s; british; rock; approved by goku; approved by prince vegeta; awesome; bluesy; christmas blend; instrumental,high-energy; groove-led; cinematic,niche in sample,http://www.last.fm/music/Paul%2BMcCartney%2B%2526%2BWings
3072,Nicho Hinojosa,1,75,75.0,0,,eclectic,niche in sample,http://www.last.fm/music/Nicho+Hinojosa
3073,Jesse & Joy,6,1428,238.0,2,inlove; mexican pop,upbeat,niche in sample,http://www.last.fm/music/Jesse%2B%2526%2BJoy
3074,Jay Vaquer,14,8082,577.3,6,alternative; brazilian; pop; pop rock; rock; seen live,high-energy; upbeat; indie/alternative,niche in sample,http://www.last.fm/music/Jay+Vaquer
3075,Amy Pearson,4,2949,737.3,1,pop,upbeat,niche in sample,http://www.last.fm/music/Amy+Pearson
3076,Matt Wertz,2,1241,620.5,11,indie; singer-songwriter; acoustic; alternative; chillout; downtempo; girl name songs; i love this song; inlove,story-driven; chill; indie/alternative,niche in sample,http://www.last.fm/music/Matt+Wertz
3077,Luigi Masi,3,628,209.3,6,electropop; britpop; dance; pop; trip-hop,upbeat; beat-focused,niche in sample,http://www.last.fm/music/Luigi+Masi
3078,Relient K,24,10401,433.4,31,christian rock; christian; rock; pop punk; punk; alternative; alternative rock; christmas blend; favorite bands and artists; favorites,high-energy; upbeat; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Relient+K
3079,The Click Five,6,2002,333.7,11,pop; pop rock; 00s; happy; pop punk; power pop; rock; tbu,high-energy; upbeat,niche in sample,http://www.last.fm/music/The+Click+Five
3080,Colby O'Donis,6,3989,664.8,11,rnb; ballad; dance; funny; future; polyphonic; pop; redone; soul; sweet,upbeat; groove-led,niche in sample,http://www.last.fm/music/Colby+O%27Donis
3081,Sara Bareilles,32,25153,786.0,47,female vocalists; beautiful; folk; singer-songwriter; acoustic; love song; piano; 00s; 4m4zinq; addictive,story-driven; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Sara+Bareilles
3082,Framing Hanley,6,7151,1191.8,9,rock; alternative; alternative rock; awesome; cool as; cover; fantastic,high-energy; indie/alternative,niche in sample,http://www.last.fm/music/Framing+Hanley
3083,Crazy Lixx,4,1299,324.8,5,00s; glam metal; hair metal; hard rock; rock,high-energy,niche in sample,http://www.last.fm/music/Crazy+Lixx
3084,Sick Puppies,17,8513,500.8,33,alternative rock; rock; hard rock; alternative; australian; acoustic; acoustic rock; grunge; indie; melancholic,high-energy; story-driven; indie/alternative,niche in sample,http://www.last.fm/music/Sick+Puppies
3085,Faktion,2,690,345.0,12,rock; alternative rock; hard rock; alternative; nu metal; post-grunge,high-energy; indie/alternative,niche in sample,http://www.last.fm/music/Faktion
3086,Eighteen Visions,4,2006,501.5,4,metalcore; hardcore; rock,high-energy,niche in sample,http://www.last.fm/music/Eighteen+Visions
3087,Dope Stars Inc.,7,3508,501.1,14,industrial; industrial rock; dark electro; ebm; gothic; gothic rock; industrial metal; prejebeno,high-energy; upbeat; dark,niche in sample,http://www.last.fm/music/Dope+Stars+Inc.
3088,Black Tide,5,2001,400.2,15,heavy metal; thrash metal; metal; 00s; american; seen live,high-energy,niche in sample,http://www.last.fm/music/Black+Tide
3089,The Confession,3,753,251.0,4,hard rock; melodic metalcore; metalcore; rock,high-energy,niche in sample,http://www.last.fm/music/The+Confession
3090,Babylon Bombs,2,818,409.0,8,hard rock; 00s; glam metal; hair metal; rock; sleaze rock; swedish,high-energy,niche in sample,http://www.last.fm/music/Babylon+Bombs
3091,Crash Anthem,1,404,404.0,0,,eclectic,niche in sample,http://www.last.fm/music/Crash+Anthem
3092,Decyfer Down,4,2117,529.3,13,christian; christian rock; alternative rock; diego; diego 12; gospel; jesus; jesus 12; preferidas; rock,high-energy; indie/alternative,niche in sample,http://www.last.fm/music/Decyfer+Down
3093,Crucified Barbara,3,1029,343.0,7,hard rock; heavy metal; 00s; female fronted metal; female vocalists,high-energy; vocal-forward,niche in sample,http://www.last.fm/music/Crucified+Barbara
3094,The Exies,7,4292,613.1,11,post-grunge; rock; alternative; alternative rock; awesome; beautiful; hard rock; indie; indie rock,high-energy; indie/alternative,niche in sample,http://www.last.fm/music/The+Exies
3095,Slaughter,2,403,201.5,12,90s; glam metal; hair metal; hard rock; awesome; glam; great; thrash metal,high-energy,niche in sample,http://www.last.fm/music/Slaughter
3096,Gemini Five,1,381,381.0,9,hard rock; 00s; glam metal; glam rock; hair metal; rock; sleaze rock; swedish,high-energy,niche in sample,http://www.last.fm/music/Gemini+Five
3097,Matchbox Twenty,25,12876,515.0,41,alternative; alternative rock; rock; pop rock; 00s; pop; 2008; 4m4zinq; 90s; acoustic,high-energy; upbeat; story-driven; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Matchbox+Twenty
3098,"Jump, Little Children",2,3858,1929.0,1,chill zone,chill,niche in sample,http://www.last.fm/music/Jump%2C+Little+Children
3099,Jay Clifford,1,2445,2445.0,0,,eclectic,niche in sample,http://www.last.fm/music/Jay+Clifford
3100,Natalie Walker,2,2279,1139.5,12,female vocalists; trip-hop; chillout; downtempo; electronic; favorites; singer-songwriter,upbeat; story-driven; chill; beat-focused; vocal-forward,niche in sample,http://www.last.fm/music/Natalie+Walker
3101,Duncan Sheik,3,2351,783.7,1,leftovergrooves,eclectic,niche in sample,http://www.last.fm/music/Duncan+Sheik
3102,Meiko,3,2223,741.0,9,folk; singer-songwriter; acoustic; female vocalists; indie; pretty little liars; the vampire diaries,story-driven; indie/alternative; vocal-forward,niche in sample,http://www.last.fm/music/Meiko
3103,Arcanum,1,1453,1453.0,13,acoustic; broadway; dark; dramatic; eerie; emotional; horror film music; movie music; soundtrack; theatre,story-driven; cinematic; dark,niche in sample,http://www.last.fm/music/Arcanum
3104,Seal,5,6187,1237.4,37,pop; soul; 90s; mellow; rock; soundtrack; 1991; acoustic; awesome; beautiful,high-energy; upbeat; story-driven; groove-led; cinematic,niche in sample,http://www.last.fm/music/Seal
3105,Guster,6,6413,1068.8,11,acoustic; alternative; alternative rock; favorite songs; favorites; indie; indie rock; jukebox project; not-emo; rock,high-energy; story-driven; indie/alternative,niche in sample,http://www.last.fm/music/Guster
3106,Remy Zero,4,3162,790.5,18,alternative rock; alternative; rock; soundtrack; acoustic guitar; beautifulsad; dreamy; garden state soundtrack; good old times; indie,high-energy; story-driven; indie/alternative; cinematic,niche in sample,http://www.last.fm/music/Remy+Zero
3107,David Poe,2,1365,682.5,2,0 play yet; singer-songwriter,story-driven,niche in sample,http://www.last.fm/music/David+Poe
3108,Greg Laswell,3,1603,534.3,10,acoustic; alternative; indie; male vocalists; indie rock; rock,high-energy; story-driven; indie/alternative; vocal-forward,niche in sample,http://www.last.fm/music/Greg+Laswell
3109,Sneaker Pimps,20,20402,1020.1,83,trip-hop; electronic; chillout; electronica; british; 90s; alternative; dance; electro; indie,upbeat; chill; indie/alternative; beat-focused,specialist favorite in sample,http://www.last.fm/music/Sneaker+Pimps
3110,Fiona Apple,35,20697,591.3,122,singer-songwriter; female vocalists; indie; piano; alternative; pop; chillout; folk; mellow; rock,high-energy; upbeat; story-driven; chill; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Fiona+Apple
3111,Slow Runner,1,836,836.0,0,,eclectic,niche in sample,http://www.last.fm/music/Slow+Runner
3112,Sean Lennon,7,3247,463.9,16,experimental; folk; singer-songwriter; alternative; avant-garde; indie; indie rock; jazz; mellow; pop,high-energy; upbeat; story-driven; groove-led; indie/alternative,niche in sample,http://www.last.fm/music/Sean+Lennon
3113,Lindsey Buckingham,1,783,783.0,7,rock; american; classic rock; male vocalists; pop; singer-songwriter,high-energy; upbeat; story-driven; vocal-forward,niche in sample,http://www.last.fm/music/Lindsey+Buckingham
3114,Jonatha Brooke,2,1224,612.0,4,btvs; folk; goddesses; singer-songwriter,story-driven,niche in sample,http://www.last.fm/music/Jonatha+Brooke
3115,South,1,638,638.0,4,favorites; marissa cooper; mellow; soundtrack,cinematic,niche in sample,http://www.last.fm/music/South
3116,The Dissociatives,2,1269,634.5,3,berep guest dj closedmouth 239645; check; watched live,eclectic,niche in sample,http://www.last.fm/music/The+Dissociatives
