movieId,title,title_without_year,release_year,genres,average_rating,rating_count,tag_count,top_tags,vibe_summary,movielens_url
1833,Mercury Rising (1998),Mercury Rising,1998,Action; Drama; Thriller,3.00,13,0,,character-driven; tense,https://movielens.org/movies/1833
1834,"Spanish Prisoner, The (1997)","Spanish Prisoner, The",1997,Crime; Drama; Mystery; Thriller,4.00,11,1,twist ending,character-driven; tense; mind-bending,https://movielens.org/movies/1834
1835,City of Angels (1998),City of Angels,1998,Drama; Fantasy; Romance,3.38,17,0,,character-driven; romantic; fantastical,https://movielens.org/movies/1835
1836,"Last Days of Disco, The (1998)","Last Days of Disco, The",1998,Comedy; Drama,4.50,3,1,no dvd at netflix,funny; character-driven,https://movielens.org/movies/1836
1837,"Odd Couple II, The (1998)","Odd Couple II, The",1998,Comedy,2.25,4,0,,funny,https://movielens.org/movies/1837
1839,My Giant (1998),My Giant,1998,Comedy,3.00,1,0,,funny,https://movielens.org/movies/1839
1840,He Got Game (1998),He Got Game,1998,Drama,3.21,7,0,,character-driven,https://movielens.org/movies/1840
1841,"Gingerbread Man, The (1998)","Gingerbread Man, The",1998,Drama; Thriller,3.00,1,0,,character-driven; tense,https://movielens.org/movies/1841
1844,Live Flesh (Carne trémula) (1997),Live Flesh (Carne trémula),1997,Drama; Romance,3.88,4,0,,character-driven; romantic,https://movielens.org/movies/1844
1845,Zero Effect (1998),Zero Effect,1998,Comedy; Mystery; Thriller,3.97,15,0,,funny; tense,https://movielens.org/movies/1845
1848,"Borrowers, The (1997)","Borrowers, The",1997,Adventure; Children; Comedy; Fantasy,3.04,12,0,,funny; family-friendly; fantastical,https://movielens.org/movies/1848
1855,Krippendorf's Tribe (1998),Krippendorf's Tribe,1998,Comedy,2.57,7,0,,funny,https://movielens.org/movies/1855
1856,Kurt & Courtney (1998),Kurt & Courtney,1998,Documentary,4.00,3,0,,real-world,https://movielens.org/movies/1856
1857,"Real Blonde, The (1997)","Real Blonde, The",1997,Comedy,3.50,1,0,,funny,https://movielens.org/movies/1857
1858,Mr. Nice Guy (Yat goh ho yan) (1997),Mr. Nice Guy (Yat goh ho yan),1997,Action; Comedy,2.56,8,0,,funny,https://movielens.org/movies/1858
1859,Taste of Cherry (Ta'm e guilass) (1997),Taste of Cherry (Ta'm e guilass),1997,Drama,3.67,3,0,,character-driven,https://movielens.org/movies/1859
1860,Character (Karakter) (1997),Character (Karakter),1997,Drama,2.63,4,0,,character-driven,https://movielens.org/movies/1860
1862,Species II (1998),Species II,1998,Horror; Sci-Fi,1.94,9,0,,imaginative; dark,https://movielens.org/movies/1862
1863,Major League: Back to the Minors (1998),Major League: Back to the Minors,1998,Comedy,2.43,7,0,,funny,https://movielens.org/movies/1863
1866,"Big Hit, The (1998)","Big Hit, The",1998,Action; Comedy; Crime,2.93,7,0,,funny; tense,https://movielens.org/movies/1866
1867,Tarzan and the Lost City (1998),Tarzan and the Lost City,1998,Action; Adventure,2.00,1,0,,general audience,https://movielens.org/movies/1867
1870,"Dancer, Texas Pop. 81 (1998)","Dancer, Texas Pop. 81",1998,Comedy; Drama,3.00,1,0,,funny; character-driven,https://movielens.org/movies/1870
1873,"Misérables, Les (1998)","Misérables, Les",1998,Crime; Drama; Romance; War,3.75,10,0,,character-driven; tense; romantic,https://movielens.org/movies/1873
1875,Clockwatchers (1997),Clockwatchers,1997,Comedy,3.92,6,0,,funny,https://movielens.org/movies/1875
1876,Deep Impact (1998),Deep Impact,1998,Drama; Sci-Fi; Thriller,3.07,43,0,,character-driven; tense; imaginative,https://movielens.org/movies/1876
1881,Quest for Camelot (1998),Quest for Camelot,1998,Adventure; Animation; Children; Fantasy; Musical,2.00,2,0,,family-friendly; fantastical,https://movielens.org/movies/1881
1882,Godzilla (1998),Godzilla,1998,Action; Sci-Fi; Thriller,1.95,33,0,,tense; imaginative,https://movielens.org/movies/1882
1883,Bulworth (1998),Bulworth,1998,Comedy; Drama; Romance,3.27,24,0,,funny; character-driven; romantic,https://movielens.org/movies/1883
1884,Fear and Loathing in Las Vegas (1998),Fear and Loathing in Las Vegas,1998,Adventure; Comedy; Drama,3.97,46,0,,funny; character-driven,https://movielens.org/movies/1884
1885,"Opposite of Sex, The (1998)","Opposite of Sex, The",1998,Comedy; Drama; Romance,3.13,12,0,,funny; character-driven; romantic,https://movielens.org/movies/1885
1887,Almost Heroes (1998),Almost Heroes,1998,Adventure; Comedy; Western,2.00,2,0,,funny,https://movielens.org/movies/1887
1888,Hope Floats (1998),Hope Floats,1998,Comedy; Drama; Romance,2.67,3,0,,funny; character-driven; romantic,https://movielens.org/movies/1888
1889,Insomnia (1997),Insomnia,1997,Drama; Mystery; Thriller,3.75,8,0,,character-driven; tense,https://movielens.org/movies/1889
1891,"Ugly, The (1997)","Ugly, The",1997,Horror; Thriller,2.00,1,0,,tense; dark,https://movielens.org/movies/1891
1892,"Perfect Murder, A (1998)","Perfect Murder, A",1998,Thriller,3.28,16,0,,tense,https://movielens.org/movies/1892
1893,Beyond Silence (Jenseits der Stille) (1996),Beyond Silence (Jenseits der Stille),1996,Drama,4.50,1,1,in netflix queue,character-driven,https://movielens.org/movies/1893
1894,Six Days Seven Nights (1998),Six Days Seven Nights,1998,Adventure; Comedy; Romance,2.84,16,0,,funny; romantic,https://movielens.org/movies/1894
1895,Can't Hardly Wait (1998),Can't Hardly Wait,1998,Comedy; Drama; Romance,3.33,15,0,,funny; character-driven; romantic,https://movielens.org/movies/1895
1897,High Art (1998),High Art,1998,Drama; Romance,3.50,2,0,,character-driven; romantic,https://movielens.org/movies/1897
1900,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)","Children of Heaven, The (Bacheha-Ye Aseman)",1997,Comedy; Drama,4.00,1,1,in netflix queue,funny; character-driven,https://movielens.org/movies/1900
1902,Dream for an Insomniac (1996),Dream for an Insomniac,1996,Drama; Romance,4.00,1,1,generation x,character-driven; romantic,https://movielens.org/movies/1902
1904,Henry Fool (1997),Henry Fool,1997,Comedy; Drama,3.33,3,0,,funny; character-driven,https://movielens.org/movies/1904
1906,Mr. Jealousy (1997),Mr. Jealousy,1997,Comedy; Romance,2.50,2,0,,funny; romantic,https://movielens.org/movies/1906
1907,Mulan (1998),Mulan,1998,Adventure; Animation; Children; Comedy; Drama; Musical; Romance,3.57,45,0,,funny; character-driven; romantic; family-friendly,https://movielens.org/movies/1907
1909,"X-Files: Fight the Future, The (1998)","X-Files: Fight the Future, The",1998,Action; Crime; Mystery; Sci-Fi; Thriller,3.44,42,1,conspiracy,tense; imaginative,https://movielens.org/movies/1909
1910,I Went Down (1997),I Went Down,1997,Comedy; Crime; Drama,2.00,2,0,,funny; character-driven; tense,https://movielens.org/movies/1910
1911,Dr. Dolittle (1998),Dr. Dolittle,1998,Comedy,2.61,32,0,,funny,https://movielens.org/movies/1911
1912,Out of Sight (1998),Out of Sight,1998,Comedy; Crime; Drama; Romance; Thriller,3.86,32,1,heist,funny; character-driven; tense; romantic,https://movielens.org/movies/1912
1913,Picnic at Hanging Rock (1975),Picnic at Hanging Rock,1975,Drama; Mystery,4.00,3,1,australia,character-driven,https://movielens.org/movies/1913
1914,Smoke Signals (1998),Smoke Signals,1998,Comedy; Drama,3.39,9,0,,funny; character-driven,https://movielens.org/movies/1914
1916,Buffalo '66 (a.k.a. Buffalo 66) (1998),Buffalo '66 (a.k.a. Buffalo 66),1998,Drama; Romance,3.42,12,5,avant-garde romantic comedy; elegiac; melancholy; quirky; wry,character-driven; romantic; quirky,https://movielens.org/movies/1916
1917,Armageddon (1998),Armageddon,1998,Action; Romance; Sci-Fi; Thriller,3.05,92,1,space,tense; romantic; imaginative,https://movielens.org/movies/1917
1918,Lethal Weapon 4 (1998),Lethal Weapon 4,1998,Action; Comedy; Crime; Thriller,2.85,33,0,,funny; tense,https://movielens.org/movies/1918
1919,Madeline (1998),Madeline,1998,Children; Comedy,2.50,5,0,,funny; family-friendly,https://movielens.org/movies/1919
1920,Small Soldiers (1998),Small Soldiers,1998,Animation; Children; Fantasy; War,2.83,18,0,,family-friendly; fantastical,https://movielens.org/movies/1920
1921,Pi (1998),Pi,1998,Drama; Sci-Fi; Thriller,3.85,47,17,hallucinatory; paranoid; artsy; atmospheric; cerebral; enigmatic; existentialism; insanity,character-driven; tense; imaginative,https://movielens.org/movies/1921
1922,Whatever (1998),Whatever,1998,Drama,3.50,2,0,,character-driven,https://movielens.org/movies/1922
1923,There's Something About Mary (1998),There's Something About Mary,1998,Comedy; Romance,3.68,105,4,ben stiller; crude humor; goofy,funny; romantic,https://movielens.org/movies/1923
1924,Plan 9 from Outer Space (1959),Plan 9 from Outer Space,1959,Horror; Sci-Fi,3.19,8,0,,imaginative; dark,https://movielens.org/movies/1924
1926,"Broadway Melody, The (1929)","Broadway Melody, The",1929,Musical,3.00,1,0,,general audience,https://movielens.org/movies/1926
1927,All Quiet on the Western Front (1930),All Quiet on the Western Front,1930,Action; Drama; War,4.35,10,0,,character-driven,https://movielens.org/movies/1927
1928,Cimarron (1931),Cimarron,1931,Drama; Western,3.50,1,0,,character-driven,https://movielens.org/movies/1928
1929,Grand Hotel (1932),Grand Hotel,1932,Drama; Romance,4.00,2,0,,character-driven; romantic,https://movielens.org/movies/1929
1931,Mutiny on the Bounty (1935),Mutiny on the Bounty,1935,Adventure; Drama,4.17,6,1,ships,character-driven,https://movielens.org/movies/1931
1932,"Great Ziegfeld, The (1936)","Great Ziegfeld, The",1936,Drama; Musical,3.50,1,0,,character-driven,https://movielens.org/movies/1932
1933,"Life of Emile Zola, The (1937)","Life of Emile Zola, The",1937,Drama,3.00,1,0,,character-driven,https://movielens.org/movies/1933
1934,You Can't Take It with You (1938),You Can't Take It with You,1938,Comedy; Romance,3.83,3,0,,funny; romantic,https://movielens.org/movies/1934
1936,Mrs. Miniver (1942),Mrs. Miniver,1942,Drama; War,4.00,3,0,,character-driven,https://movielens.org/movies/1936
1937,Going My Way (1944),Going My Way,1944,Comedy; Drama; Musical,3.25,2,0,,funny; character-driven,https://movielens.org/movies/1937
1938,"Lost Weekend, The (1945)","Lost Weekend, The",1945,Drama,4.00,3,1,alcoholism,character-driven,https://movielens.org/movies/1938
1939,"Best Years of Our Lives, The (1946)","Best Years of Our Lives, The",1946,Drama; War,4.06,8,0,,character-driven,https://movielens.org/movies/1939
1940,Gentleman's Agreement (1947),Gentleman's Agreement,1947,Drama,4.00,1,2,anti-semitism; judaism,character-driven,https://movielens.org/movies/1940
1941,Hamlet (1948),Hamlet,1948,Drama,3.50,2,0,,character-driven,https://movielens.org/movies/1941
1942,All the King's Men (1949),All the King's Men,1949,Drama,4.25,4,3,huey long; in netflix queue; robert penn warren,character-driven,https://movielens.org/movies/1942
1944,From Here to Eternity (1953),From Here to Eternity,1953,Drama; Romance; War,3.95,11,0,,character-driven; romantic,https://movielens.org/movies/1944
1945,On the Waterfront (1954),On the Waterfront,1954,Crime; Drama,4.19,24,2,boxing; coulda been a contender,character-driven; tense,https://movielens.org/movies/1945
1946,Marty (1955),Marty,1955,Drama; Romance,3.83,3,0,,character-driven; romantic,https://movielens.org/movies/1946
1947,West Side Story (1961),West Side Story,1961,Drama; Musical; Romance,3.60,34,1,gangs,character-driven; romantic,https://movielens.org/movies/1947
1948,Tom Jones (1963),Tom Jones,1963,Adventure; Comedy; Romance,3.64,7,1,british,funny; romantic,https://movielens.org/movies/1948
1949,"Man for All Seasons, A (1966)","Man for All Seasons, A",1966,Drama,4.33,6,0,,character-driven,https://movielens.org/movies/1949
1950,In the Heat of the Night (1967),In the Heat of the Night,1967,Drama; Mystery,4.18,11,1,racism,character-driven,https://movielens.org/movies/1950
1951,Oliver! (1968),Oliver!,1968,Drama; Musical,3.57,7,1,dickens,character-driven,https://movielens.org/movies/1951
1952,Midnight Cowboy (1969),Midnight Cowboy,1969,Drama,3.95,22,1,prostitution,character-driven,https://movielens.org/movies/1952
1953,"French Connection, The (1971)","French Connection, The",1971,Action; Crime; Thriller,3.87,39,2,drugs; police,tense,https://movielens.org/movies/1953
1954,Rocky (1976),Rocky,1976,Drama,3.83,64,2,boxing; sports,character-driven,https://movielens.org/movies/1954
1955,Kramer vs. Kramer (1979),Kramer vs. Kramer,1979,Drama,3.89,14,1,divorce,character-driven,https://movielens.org/movies/1955
1956,Ordinary People (1980),Ordinary People,1980,Drama,4.00,12,0,,character-driven,https://movielens.org/movies/1956
1957,Chariots of Fire (1981),Chariots of Fire,1981,Drama,4.04,13,2,olympics; sports,character-driven,https://movielens.org/movies/1957
1958,Terms of Endearment (1983),Terms of Endearment,1983,Comedy; Drama,3.80,22,0,,funny; character-driven,https://movielens.org/movies/1958
1959,Out of Africa (1985),Out of Africa,1985,Drama; Romance,3.67,15,2,adultery; africa,character-driven; romantic,https://movielens.org/movies/1959
1960,"Last Emperor, The (1987)","Last Emperor, The",1987,Drama,3.69,26,1,china,character-driven,https://movielens.org/movies/1960
1961,Rain Man (1988),Rain Man,1988,Drama,3.81,96,1,autism,character-driven,https://movielens.org/movies/1961
1962,Driving Miss Daisy (1989),Driving Miss Daisy,1989,Drama,3.74,23,1,rasicm,character-driven,https://movielens.org/movies/1962
1963,Take the Money and Run (1969),Take the Money and Run,1969,Comedy; Crime,3.36,11,0,,funny; tense,https://movielens.org/movies/1963
1964,Klute (1971),Klute,1971,Drama; Mystery,4.08,6,0,,character-driven,https://movielens.org/movies/1964
1965,Repo Man (1984),Repo Man,1984,Comedy; Sci-Fi,3.38,21,0,,funny; imaginative,https://movielens.org/movies/1965
1966,Metropolitan (1990),Metropolitan,1990,Comedy,3.63,8,0,,funny,https://movielens.org/movies/1966
1967,Labyrinth (1986),Labyrinth,1986,Adventure; Fantasy; Musical,3.82,42,0,,fantastical,https://movielens.org/movies/1967
1968,"Breakfast Club, The (1985)","Breakfast Club, The",1985,Comedy; Drama,3.78,113,0,,funny; character-driven,https://movielens.org/movies/1968
1969,"Nightmare on Elm Street 2: Freddy's Revenge, A (1985)","Nightmare on Elm Street 2: Freddy's Revenge, A",1985,Horror,2.35,10,0,,dark,https://movielens.org/movies/1969
1970,"Nightmare on Elm Street 3: Dream Warriors, A (1987)","Nightmare on Elm Street 3: Dream Warriors, A",1987,Horror; Thriller,2.92,12,0,,tense; dark,https://movielens.org/movies/1970
1971,"Nightmare on Elm Street 4: The Dream Master, A (1988)","Nightmare on Elm Street 4: The Dream Master, A",1988,Horror; Thriller,2.43,7,0,,tense; dark,https://movielens.org/movies/1971
1972,"Nightmare on Elm Street 5: The Dream Child, A (1989)","Nightmare on Elm Street 5: The Dream Child, A",1989,Horror,2.14,7,0,,dark,https://movielens.org/movies/1972
1973,"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A) (1991)","Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A)",1991,Horror,2.20,5,0,,dark,https://movielens.org/movies/1973
1974,Friday the 13th (1980),Friday the 13th,1980,Horror; Mystery; Thriller,2.88,16,0,,tense; dark,https://movielens.org/movies/1974
1975,Friday the 13th Part 2 (1981),Friday the 13th Part 2,1981,Horror,2.50,7,1,jason,dark,https://movielens.org/movies/1975
1976,Friday the 13th Part 3: 3D (1982),Friday the 13th Part 3: 3D,1982,Horror,2.21,7,1,jason,dark,https://movielens.org/movies/1976
1977,Friday the 13th Part IV: The Final Chapter (1984),Friday the 13th Part IV: The Final Chapter,1984,Horror,2.58,6,1,jason,dark,https://movielens.org/movies/1977
1978,Friday the 13th Part V: A New Beginning (1985),Friday the 13th Part V: A New Beginning,1985,Horror,2.50,2,1,jason,dark,https://movielens.org/movies/1978
1979,Friday the 13th Part VI: Jason Lives (1986),Friday the 13th Part VI: Jason Lives,1986,Horror,3.25,4,1,jason,dark,https://movielens.org/movies/1979
1980,Friday the 13th Part VII: The New Blood (1988),Friday the 13th Part VII: The New Blood,1988,Horror,2.00,1,0,,dark,https://movielens.org/movies/1980
1981,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Friday the 13th Part VIII: Jason Takes Manhattan,1989,Horror,2.00,3,0,,dark,https://movielens.org/movies/1981
1982,Halloween (1978),Halloween,1978,Horror,3.72,27,0,,dark,https://movielens.org/movies/1982
1983,Halloween II (1981),Halloween II,1981,Horror,2.40,5,1,halloween,dark,https://movielens.org/movies/1983
1984,Halloween III: Season of the Witch (1982),Halloween III: Season of the Witch,1982,Horror,2.17,3,1,halloween,dark,https://movielens.org/movies/1984
1985,Halloween 4: The Return of Michael Myers (1988),Halloween 4: The Return of Michael Myers,1988,Horror,2.00,1,0,,dark,https://movielens.org/movies/1985
1986,Halloween 5: The Revenge of Michael Myers (1989),Halloween 5: The Revenge of Michael Myers,1989,Horror,1.50,2,0,,dark,https://movielens.org/movies/1986
1987,Prom Night (1980),Prom Night,1980,Horror,2.50,2,0,,dark,https://movielens.org/movies/1987
1990,Prom Night IV: Deliver Us From Evil (1992),Prom Night IV: Deliver Us From Evil,1992,Horror,4.00,1,0,,dark,https://movielens.org/movies/1990
1991,Child's Play (1988),Child's Play,1988,Horror; Thriller,2.71,12,0,,tense; dark,https://movielens.org/movies/1991
1992,Child's Play 2 (1990),Child's Play 2,1990,Horror; Thriller,2.38,4,0,,tense; dark,https://movielens.org/movies/1992
1993,Child's Play 3 (1991),Child's Play 3,1991,Comedy; Horror; Thriller,1.80,5,0,,funny; tense; dark,https://movielens.org/movies/1993
1994,Poltergeist (1982),Poltergeist,1982,Horror; Thriller,3.43,47,1,ghosts,tense; dark,https://movielens.org/movies/1994
